tipo_credito,capital_prestado,plazo_meses,edad_cliente,tipo_laboral,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje_datacredito,cant_creditosvigentes,huella_consulta,saldo_mora,saldo_total,saldo_principal,saldo_mora_codeudor,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,tendencia_ingresos,prediction,timestamp
4,1064040,6,34,Empleado,2625000,1388000,160158,808.0,5,10,0.0,111339.928,96986.0,0.0,3,0,1,2625000.0,Estable,0.7704785466194153,2026-07-23 12:53:59.927287
9,5554894,10,45,Empleado,5070000,2191000,487354,831.0,6,4,0.0,-3922.512,12144.0,0.0,4,0,0,3824176.0,Creciente,0.9657257795333862,2026-07-23 12:53:59.927287
4,533057,10,56,Independiente,1500000,280000,49298,733.0,5,3,0.0,5070.36,1526.0,0.0,0,0,5,,,0.6516671180725098,2026-07-23 12:53:59.927287
9,5566258,9,122,Empleado,3425600,5802621,522830,0.0,0,0,,0.0,,,0,0,0,,,0.9468176960945129,2026-07-23 12:53:59.927287
9,2764058,9,55,Independiente,10400000,51514000,271531,878.0,7,2,0.0,219291.904,128768.0,0.0,2,3,0,,,0.8916805982589722,2026-07-23 12:53:59.927287
9,5477778,10,34,Empleado,8570000,516000,480589,865.0,5,16,0.0,5707.104,6456.0,0.0,4,0,1,7249438.0,Creciente,0.8131265044212341,2026-07-23 12:53:59.927287
9,1746520,10,37,Empleado,2500000,1000000,148676,840.0,4,1,0.0,15.808,38.0,0.0,3,0,0,1536155.0,Creciente,0.9896161556243896,2026-07-23 12:53:59.927287
4,5071200,6,41,Empleado,5000000,1000000,751906,788.0,4,2,0.0,846.22,7295.0,0.0,0,0,3,,,0.9193384051322937,2026-07-23 12:53:59.927287
4,1310131,6,48,Empleado,3000000,2000000,194900,826.0,2,5,0.0,-2556.377,5123.0,0.0,1,0,1,,,0.9122744202613831,2026-07-23 12:53:59.927287
4,983406,12,36,Independiente,2390000,474000,80140,748.0,5,8,0.0,8693.896,7418.0,0.0,1,0,2,921363.0,Decreciente,0.7947102189064026,2026-07-23 12:53:59.927287
4,2492400,6,20,Empleado,1400000,600000,370673,777.0,5,4,0.0,531.024,1196.0,0.0,3,0,0,1145000.0,Creciente,0.9039667248725891,2026-07-23 12:53:59.927287
9,4862868,10,41,Independiente,4772583,3969833,412879,829.0,8,3,0.0,69013.836,46194.0,0.0,2,2,2,,,0.9648016691207886,2026-07-23 12:53:59.927287
4,1968000,6,37,Independiente,2560000,2470000,298254,794.0,4,4,0.0,486.36,27020.0,0.0,1,0,3,,,0.6305336356163025,2026-07-23 12:53:59.927287
4,2909257,12,54,Empleado,2030000,198600,229979,783.0,1,2,0.0,1273.49,694.0,0.0,0,0,1,1454600.0,Creciente,0.8239867687225342,2026-07-23 12:53:59.927287
9,878880,9,47,Empleado,5000000,2000000,82198,757.0,6,7,0.0,7762.176,143744.0,0.0,4,0,2,1000000.0,Creciente,0.9008791446685791,2026-07-23 12:53:59.927287
4,2880001,12,44,Empleado,3800000,650000,200000,758.0,15,5,0.0,33950.12,29912.0,0.0,5,0,3,3525834.0,Creciente,0.8361542820930481,2026-07-23 12:53:59.927287
9,2637380,5,65,Independiente,8000000,5000000,428484,845.0,5,3,0.0,80369.184,40838.0,0.0,3,0,1,954263.0,Creciente,0.6553287506103516,2026-07-23 12:53:59.927287
9,2573456,10,31,Empleado,2000000,1200000,218269,775.0,1,4,0.0,-2487.75,9951.0,0.0,0,1,0,1207011.0,Creciente,0.8720613121986389,2026-07-23 12:53:59.927287
9,1821299,10,39,Independiente,3855044,1587777,154474,917.0,7,0,0.0,130425.19,75565.0,,4,0,2,,,0.9786376357078552,2026-07-23 12:53:59.927287
4,1151880,12,24,Empleado,1480000,0,94725,800.0,1,3,0.0,0.0,0.0,0.0,0,0,0,1483635.0,Creciente,0.621101975440979,2026-07-23 12:53:59.927287
9,2422383,10,59,Empleado,2500000,1600000,206211,832.0,0,2,0.0,0.0,,,0,0,0,946640.0,Creciente,0.9111939072608948,2026-07-23 12:53:59.927287
4,3169800,12,37,Empleado,3500000,1000000,249651,802.0,10,2,0.0,21137.04,58714.0,0.0,4,0,5,3659090.0,Estable,0.9772807955741882,2026-07-23 12:53:59.927287
4,1308001,12,29,Independiente,2800000,1300000,102754,707.0,9,11,0.0,135758.376,48304.0,0.0,4,0,3,1300123.0,Creciente,0.8003947138786316,2026-07-23 12:53:59.927287
4,1052401,6,46,Independiente,877000,3000000,156831,718.0,7,7,0.0,18995.256,25126.0,0.0,2,0,4,,,0.7208001017570496,2026-07-23 12:53:59.927287
4,3295921,24,37,Empleado,3500000,1500000,146070,843.0,6,2,0.0,7248.396,26454.0,0.0,3,0,1,204470.0,Decreciente,0.9603917598724365,2026-07-23 12:53:59.927287
4,1388280,12,41,Empleado,2500000,800000,109069,808.0,7,2,0.0,5986.152,42156.0,0.0,4,0,2,1747820.0,Creciente,0.9921118021011353,2026-07-23 12:53:59.927287
4,1560001,12,33,Empleado,2000000,300000,122701,716.0,6,3,0.0,30915.801,13567.0,0.0,1,1,1,925839.0,Creciente,0.8997340202331543,2026-07-23 12:53:59.927287
4,989320,6,34,Empleado,4000000,1500000,147679,847.0,4,8,0.0,6638.22,5130.0,0.0,4,0,0,3027893.0,Creciente,0.838093101978302,2026-07-23 12:53:59.927287
4,6522001,6,34,Independiente,5000000,1500000,969356,744.0,4,4,0.0,6407.665,6215.0,0.0,3,0,0,960000.0,Estable,0.7215110659599304,2026-07-23 12:53:59.927287
4,2304000,24,39,Empleado,1566000,215000,112136,781.0,3,2,0.0,-773.598,1582.0,0.0,0,0,3,1000000.0,Estable,0.7598897218704224,2026-07-23 12:53:59.927287
4,1866638,24,24,Empleado,3320000,658000,87938,722.0,8,11,0.0,1059.24,18915.0,0.0,4,1,0,1582836.0,Creciente,0.7428470253944397,2026-07-23 12:53:59.927287
4,1311600,12,30,Empleado,6444000,1500000,104627,742.0,5,3,0.0,-13475.824,33356.0,0.0,0,4,1,2583183.0,Creciente,0.8647196292877197,2026-07-23 12:53:59.927287
4,1052401,24,59,Empleado,8398000,1742000,51355,835.0,12,4,0.0,59678.059,53150.0,0.0,9,0,2,9517285.0,Creciente,0.980855405330658,2026-07-23 12:53:59.927287
4,2839176,12,37,Empleado,5000000,1000000,223314,740.0,15,5,0.0,18283.806,13278.0,0.0,2,0,6,,,0.8340385556221008,2026-07-23 12:53:59.927287
4,5268964,12,41,Independiente,12000000,7000000,365900,753.0,6,3,0.0,16935.572,8623.0,0.0,1,0,0,1764219.0,Creciente,0.7220237255096436,2026-07-23 12:53:59.927287
9,1333798,10,49,Independiente,3800000,2500000,113126,773.0,2,3,0.0,-24.589,367.0,0.0,0,0,2,908526.0,Estable,0.8261692523956299,2026-07-23 12:53:59.927287
4,3600000,36,24,Empleado,2230000,493000,129370,736.0,3,4,0.0,-1161.972,10759.0,0.0,1,0,2,975052.0,Creciente,0.4366878569126129,2026-07-23 12:53:59.927287
9,5467141,10,56,Independiente,3500000,1000000,505342,781.0,4,4,0.0,-15101.248,27019.0,0.0,2,0,1,977131.0,Creciente,0.9074079394340515,2026-07-23 12:53:59.927287
4,1800000,6,26,Empleado,10000000,3000000,267227,746.0,3,6,0.0,0.0,0.0,0.0,0,0,0,1930618.0,Creciente,0.23955802619457245,2026-07-23 12:53:59.927287
10,5044800,24,55,Empleado,2500000,1100000,220511,803.0,1,3,0.0,-18744.621,43491.0,0.0,1,0,0,1004818.0,Estable,0.9299605488777161,2026-07-23 12:53:59.927287
4,2111642,12,37,Independiente,1500000,700000,146642,799.0,2,2,0.0,0.0,0.0,0.0,0,0,1,916148.0,8315,0.9379494190216064,2026-07-23 12:53:59.927287
9,719786,5,48,Independiente,5000000,2000000,116839,774.0,6,2,0.0,221070.82,218882.0,0.0,1,1,1,31809.0,Creciente,0.8986982107162476,2026-07-23 12:53:59.927287
4,2537880,12,62,Independiente,3500000,1500000,176242,838.0,9,0,0.0,-2948.178,7738.0,0.0,6,0,2,,,0.9941652417182922,2026-07-23 12:53:59.927287
4,720000,6,63,Empleado,5000000,2300000,107013,792.0,2,10,0.0,220.843,4507.0,0.0,1,0,0,6032928.0,Estable,0.9345172643661499,2026-07-23 12:53:59.927287
4,1749520,18,48,Empleado,2035000,1000000,97691,881.0,2,2,0.0,48049.576,24292.0,0.0,1,1,0,2151930.0,Creciente,0.9801037311553955,2026-07-23 12:53:59.927287
4,1652161,6,43,Independiente,3000000,1500000,245558,764.0,2,0,0.0,0.0,0.0,0.0,0,0,0,958333.0,Creciente,0.8906341791152954,2026-07-23 12:53:59.927287
4,1889882,6,52,Independiente,1500000,500000,281652,802.0,0,2,0.0,0.0,,,0,0,0,,,0.1171228438615799,2026-07-23 12:53:59.927287
9,1518191,9,67,Empleado,3800000,2000000,141786,820.0,3,4,0.0,0.0,65672.0,0.0,2,0,0,2539537.0,Creciente,0.9435442090034485,2026-07-23 12:53:59.927287
9,1260242,8,52,Empleado,4000000,1800000,131382,783.0,8,6,0.0,21776.85,14150.0,0.0,4,0,2,843808.0,Creciente,0.4045434296131134,2026-07-23 12:53:59.927287
4,833641,12,38,Empleado,1600000,400000,65603,771.0,20,14,0.0,652.752,40157.0,0.0,5,1,10,1627655.0,Creciente,0.18988996744155884,2026-07-23 12:53:59.927287
4,3960002,36,40,Independiente,2633000,72000,156864,852.0,4,0,0.0,0.0,0.0,0.0,1,1,1,,,0.6752467751502991,2026-07-23 12:53:59.927287
4,847802,6,59,Independiente,2000000,800000,125692,756.0,7,3,0.0,52138.616,29144.0,0.0,4,0,1,,,0.9505369067192078,2026-07-23 12:53:59.927287
9,1015235,10,42,Independiente,1300000,1000000,86334,756.0,4,2,0.0,94232.694,58566.0,0.0,2,0,2,908526.0,Estable,0.9718894362449646,2026-07-23 12:53:59.927287
4,1261982,10,55,Independiente,3000000,1000000,117026,836.0,6,2,0.0,110095.836,67668.0,0.0,5,0,0,,,0.9952161312103271,2026-07-23 12:53:59.927287
9,1067689,10,48,Empleado,2000000,1000000,90794,759.0,1,2,0.0,209.79,370.0,0.0,0,0,1,,,0.9245592951774597,2026-07-23 12:53:59.927287
4,1008002,10,49,Empleado,1200000,400000,93996,718.0,11,0,0.0,31854.186,17895.0,0.0,1,1,9,1046570.0,Creciente,0.8540893197059631,2026-07-23 12:53:59.927287
9,1351010,10,42,Empleado,2500000,900000,114586,736.0,18,7,0.0,220010.32,105334.0,0.0,10,2,5,2927168.0,Creciente,0.8749982118606567,2026-07-23 12:53:59.927287
4,1535640,8,39,Empleado,1800000,450000,174477,767.0,3,1,0.0,-1248.915,2995.0,0.0,1,0,1,1221514.0,Creciente,0.922552764415741,2026-07-23 12:53:59.927287
9,2239777,11,56,Independiente,3000000,2300000,175057,797.0,6,7,0.0,-26.056,13028.0,0.0,2,0,2,,,0.9610496163368225,2026-07-23 12:53:59.927287
9,1648199,8,20,Independiente,2500000,1600000,172496,739.0,2,8,0.0,814.606,646.0,0.0,0,0,1,,,0.17844019830226898,2026-07-23 12:53:59.927287
9,4493617,6,29,Independiente,1000000,196000,621726,811.0,4,2,0.0,23275.241,80013.0,0.0,1,1,1,972557.0,Creciente,0.9589352011680603,2026-07-23 12:53:59.927287
4,2287080,12,40,Empleado,1800000,800000,158825,852.0,1,4,0.0,0.0,0.0,0.0,1,0,0,1910696.0,Creciente,0.885156512260437,2026-07-23 12:53:59.927287
4,6614401,12,38,Independiente,2000000,1000000,520302,787.0,6,3,0.0,32495.424,26592.0,0.0,2,0,0,,,0.5729984045028687,2026-07-23 12:53:59.927287
4,3516002,18,38,Empleado,2100000,550000,194255,838.0,3,5,0.0,5237.868,3478.0,0.0,2,0,1,2048000.0,Estable,0.9462105631828308,2026-07-23 12:53:59.927287
9,2990392,10,36,Empleado,4000000,1500000,253631,853.0,4,2,0.0,-63.168,168.0,0.0,2,0,1,1426230.0,Estable,0.9771166443824768,2026-07-23 12:53:59.927287
4,624001,6,44,Empleado,1200000,500000,92996,860.0,6,4,0.0,6545.847,4613.0,0.0,4,0,1,800000.0,Decreciente,0.9534444212913513,2026-07-23 12:53:59.927287
4,2659140,12,53,Empleado,2000000,200000,208654,880.0,7,2,0.0,7318.64,26138.0,0.0,4,2,0,1293906.0,Estable,0.9801669716835022,2026-07-23 12:53:59.927287
9,1966802,10,38,Empleado,3000000,1000000,167428,788.0,6,3,0.0,87360.035,86069.0,0.0,4,0,2,5906974.0,Creciente,0.9555478096008301,2026-07-23 12:53:59.927287
4,504840,6,43,Empleado,1000000,200000,74853,839.0,1,0,0.0,0.0,0.0,0.0,1,0,0,,,0.259014368057251,2026-07-23 12:53:59.927287
9,26208021,10,123,Empleado,119728880,7630074,2525162,0.0,0,0,,0.0,,,0,0,0,,,0.8571754693984985,2026-07-23 12:53:59.927287
4,2079600,18,28,Independiente,1800000,800000,114553,716.0,5,4,0.0,1175.716,10988.0,0.0,2,0,1,958420.0,Creciente,0.9377337694168091,2026-07-23 12:53:59.927287
9,2879956,10,43,Empleado,1500000,800000,245163,830.0,2,4,0.0,229.558,266.0,0.0,2,0,0,,,0.9471436738967896,2026-07-23 12:53:59.927287
4,3510782,10,58,Empleado,4500000,1500000,325362,827.0,7,3,0.0,281849.82,175062.0,0.0,3,0,3,,,0.9246714115142822,2026-07-23 12:53:59.927287
4,1176000,6,40,Empleado,2700000,500000,174668,779.0,4,4,0.0,415.459,2321.0,0.0,3,0,1,2989204.0,Creciente,0.9785478115081787,2026-07-23 12:53:59.927287
4,2961480,24,35,Independiente,3500000,1000000,131248,797.0,9,7,0.0,-21807.179,50363.0,0.0,4,0,2,1500710.0,Decreciente,0.9289103746414185,2026-07-23 12:53:59.927287
9,1274865,10,59,Independiente,3000000,1600000,108128,752.0,4,0,0.0,32568.485,24995.0,,1,0,3,,,0.9035730957984924,2026-07-23 12:53:59.927287
4,1356841,24,31,Empleado,2000000,500000,59634,858.0,3,2,0.0,-147.51,298.0,0.0,1,0,0,1282677.0,Creciente,0.9460991621017456,2026-07-23 12:53:59.927287
9,1604402,2,64,Independiente,4000000,2000000,632882,865.0,8,8,0.0,209825.492,130084.0,0.0,4,0,2,1755605.0,Estable,0.7217420935630798,2026-07-23 12:53:59.927287
4,2933041,6,43,Empleado,2500000,800000,434881,767.0,4,0,0.0,45838.305,37727.0,0.0,2,0,1,,,0.9202389121055603,2026-07-23 12:53:59.927287
4,505201,6,43,Independiente,2800000,844000,76949,772.0,5,5,0.0,1441.785,1385.0,0.0,1,0,3,,,0.7502870559692383,2026-07-23 12:53:59.927287
9,1731524,11,64,Empleado,3000000,2000000,136726,854.0,9,3,0.0,87471.995,87670.0,0.0,8,0,0,2185573.0,Creciente,0.9546099305152893,2026-07-23 12:53:59.927287
4,2091240,12,33,Empleado,4180000,1000000,165786,773.0,5,6,0.0,-134.892,11241.0,0.0,3,0,0,3491909.0,Creciente,0.9384281039237976,2026-07-23 12:53:59.927287
4,1611761,12,57,Empleado,2280000,259000,131732,803.0,2,2,0.0,11159.424,6458.0,0.0,0,1,1,2320708.0,Creciente,0.9839357137680054,2026-07-23 12:53:59.927287
4,1278001,6,52,Independiente,10000000,5000000,189947,722.0,5,3,0.0,22522.452,28013.0,0.0,2,0,1,,,0.6157757639884949,2026-07-23 12:53:59.927287
10,1068000,12,46,Independiente,3200000,800000,83797,764.0,8,4,0.0,-53.578,3827.0,0.0,2,1,5,,,0.9104703068733215,2026-07-23 12:53:59.927287
9,821209,2,57,Independiente,5000000,2000000,323939,859.0,3,2,0.0,0.0,0.0,0.0,1,0,1,908526.0,Estable,0.8861819505691528,2026-07-23 12:53:59.927287
4,816000,6,32,Empleado,2300000,1000000,122207,760.0,2,13,0.0,0.0,0.0,0.0,0,0,0,1514724.0,Estable,0.7503789663314819,2026-07-23 12:53:59.927287
4,4284001,8,66,Independiente,8000000,2400000,486710,809.0,5,4,0.0,35118.118,34874.0,0.0,3,0,1,916148.0,Creciente,0.4022083878517151,2026-07-23 12:53:59.927287
9,2584165,10,60,Independiente,2560000,1250000,219983,807.0,2,0,0.0,66389.16,56262.0,0.0,0,0,1,,,0.9805895090103149,2026-07-23 12:53:59.927287
9,729152,5,50,Empleado,3520000,58000,119117,904.0,3,0,0.0,0.0,0.0,0.0,2,0,0,2961457.0,Creciente,0.9893369674682617,2026-07-23 12:53:59.927287
4,876000,6,53,Independiente,7000000,3500000,130757,733.0,4,1,0.0,-14704.3,14982.0,0.0,2,2,2,,,0.9229452610015869,2026-07-23 12:53:59.927287
4,1860000,6,37,Empleado,1450000,200000,278586,761.0,10,4,0.0,-535.34,3770.0,0.0,2,0,6,1141876.0,Creciente,0.9763634204864502,2026-07-23 12:53:59.927287
4,820575,6,64,Empleado,1500000,10000,122078,871.0,2,3,0.0,322.542,543.0,0.0,1,0,0,923771.0,Creciente,0.963590681552887,2026-07-23 12:53:59.927287
9,1859480,2,55,Independiente,3000000,1800000,732964,695.0,5,0,0.0,-684.666,1674.0,,1,0,1,,,0.9270458221435547,2026-07-23 12:53:59.927287
4,5846401,6,55,Independiente,10000000,3500000,872715,829.0,10,2,0.0,30274.14,14636.0,0.0,8,0,1,954263.0,Creciente,0.9865279793739319,2026-07-23 12:53:59.927287
4,2740800,6,63,Empleado,4000000,1500000,405968,800.0,7,3,0.0,-57500.28,141976.0,0.0,4,0,1,4391235.0,Creciente,0.885377824306488,2026-07-23 12:53:59.927287
4,433440,6,33,Empleado,1400000,490000,64418,768.0,3,8,0.0,16.893,1877.0,0.0,2,0,1,1533965.0,Creciente,0.7361566424369812,2026-07-23 12:53:59.927287
4,2237762,6,36,Independiente,1200000,400000,332578,817.0,3,2,0.0,2228.045,1205.0,0.0,2,1,0,,,0.8415526151657104,2026-07-23 12:53:59.927287
4,843179,6,50,Empleado,4690000,2034000,126278,905.0,6,0,0.0,4098.524,10988.0,0.0,2,0,4,4917279.0,Creciente,0.9666959047317505,2026-07-23 12:53:59.927287
9,9160622,9,122,Empleado,732745574,1715477430,858391,0.0,0,0,,0.0,,,0,0,0,,,0.8438670635223389,2026-07-23 12:53:59.927287
4,2513700,6,60,Empleado,2300000,300000,373353,845.0,3,2,0.0,17325.975,45475.0,0.0,1,1,1,2434027.0,Creciente,0.9575367569923401,2026-07-23 12:53:59.927287
4,1200000,12,59,Empleado,1500000,300000,94160,817.0,5,9,0.0,-3.225,1075.0,0.0,2,0,1,908526.0,Estable,0.8385952115058899,2026-07-23 12:53:59.927287
4,2744281,6,33,Empleado,5200000,2000000,381150,788.0,1,4,0.0,7361.07,8461.0,0.0,1,0,0,3397409.0,Creciente,0.7208345532417297,2026-07-23 12:53:59.927287
4,2271361,12,26,Empleado,2500000,650000,157733,742.0,4,4,0.0,596.7,675.0,0.0,2,0,0,915107.0,Decreciente,0.8763039708137512,2026-07-23 13:39:54.167480
4,1542842,6,60,Empleado,1000000,250000,228757,820.0,1,4,0.0,123.37,65.0,0.0,0,0,0,615779.0,Estable,0.9044331908226013,2026-07-23 13:39:54.167480
4,5345953,6,39,Independiente,10000000,2000000,795057,800.0,8,6,0.0,32835.77,54274.0,0.0,4,3,0,942520.0,Creciente,0.822928786277771,2026-07-23 13:39:54.167480
4,899880,10,43,Empleado,6000000,2500000,83271,775.0,10,2,0.0,-37590.976,85878.0,0.0,5,1,2,1285593.0,Creciente,0.9576808214187622,2026-07-23 13:39:54.167480
4,1044001,18,31,Empleado,1300000,100000,57929,824.0,5,7,0.0,961.7,815.0,0.0,2,0,2,1533039.0,Creciente,0.8401655554771423,2026-07-23 13:39:54.167480
9,5477778,10,34,Empleado,8570000,516000,480589,865.0,5,16,0.0,5707.104,6456.0,0.0,4,0,1,7249438.0,Creciente,0.8131265044212341,2026-07-23 13:39:54.167480
4,1685880,24,61,Empleado,1800000,900000,73440,776.0,5,3,0.0,-9601.581,30099.0,0.0,4,0,1,905733.0,Creciente,0.9005712866783142,2026-07-23 13:39:54.167480
4,2400001,20,31,Empleado,2500000,600000,121740,743.0,7,7,0.0,57163.448,38468.0,0.0,3,1,1,2550751.0,Creciente,0.8688311576843262,2026-07-23 13:39:54.167480
4,1869602,12,33,Empleado,3000000,200000,146421,748.0,4,6,0.0,117449.974,62407.0,0.0,3,0,0,1889222.0,Creciente,0.9126768112182617,2026-07-23 13:39:54.167480
4,2807883,18,34,Empleado,4706000,2257000,162316,828.0,5,3,0.0,119599.503,74703.0,0.0,3,0,0,5780555.0,Creciente,0.9866694211959839,2026-07-23 13:39:54.167480
4,1171201,6,54,Empleado,1883897,552000,176058,751.0,10,3,0.0,28045.787,13028.0,0.0,5,0,2,1966675.0,Creciente,0.8910279273986816,2026-07-23 13:39:54.167480
9,497760,10,24,Empleado,1200000,900000,42262,719.0,3,5,0.0,2697.156,11676.0,0.0,2,0,0,1791500.0,Decreciente,0.7324004173278809,2026-07-23 13:39:54.167480
9,2998801,5,52,Independiente,36000000,30000000,486354,860.0,15,8,0.0,595996.544,511864.0,0.0,11,3,1,15588182.0,Creciente,0.7984488010406494,2026-07-23 13:39:54.167480
9,821209,3,50,Independiente,5000000,2000000,218017,849.0,5,13,0.0,15485.99,18070.0,0.0,4,0,1,2145868.0,Creciente,0.9497283101081848,2026-07-23 13:39:54.167480
4,6000001,12,51,Independiente,2960000,125000,499273,844.0,3,4,0.0,379.512,378.0,0.0,1,0,1,969508.0,Creciente,0.9184709191322327,2026-07-23 13:39:54.167480
4,7152001,12,44,Independiente,12000000,6500000,559324,754.0,5,2,0.0,114395.745,104471.0,0.0,5,0,0,908526.0,Estable,0.6122913956642151,2026-07-23 13:39:54.167480
4,6430683,12,42,Empleado,8000000,4000000,446575,834.0,4,2,0.0,28596.38,94690.0,0.0,2,0,1,9277316.0,Creciente,0.954167902469635,2026-07-23 13:39:54.167480
4,1070966,12,52,Empleado,1090000,550000,84070,770.0,5,3,0.0,9468.844,10934.0,0.0,2,0,0,1123704.0,Creciente,0.8892117142677307,2026-07-23 13:39:54.167480
4,995215,6,29,Empleado,3000000,1000000,147760,770.0,6,7,0.0,-1041.732,6092.0,0.0,3,1,1,856217.0,Estable,0.8648806214332581,2026-07-23 13:39:54.167480
9,2555179,9,44,Independiente,7000000,1500000,238632,826.0,9,2,0.0,139108.123,101945.0,0.0,7,0,1,2833333.0,Decreciente,0.9164323806762695,2026-07-23 13:39:54.167480
4,1311601,6,42,Independiente,3800000,1800000,196448,818.0,7,2,0.0,79708.695,71745.0,0.0,4,1,1,1328029.0,Decreciente,0.9855076670646667,2026-07-23 13:39:54.167480
9,2134828,10,31,Empleado,14500000,8000000,181732,737.0,0,2,0.0,0.0,,,0,0,0,14007850.0,Creciente,0.8883551359176636,2026-07-23 13:39:54.167480
4,1944000,6,36,Empleado,1670000,0,300536,760.0,1,0,0.0,0.0,0.0,0.0,0,0,0,1467685.0,Creciente,0.778248131275177,2026-07-23 13:39:54.167480
4,1514040,12,48,Empleado,2500000,600000,105142,862.0,5,2,0.0,24319.062,19029.0,0.0,3,0,2,1509012.0,Decreciente,0.9794384241104126,2026-07-23 13:39:54.167480
4,3518401,36,37,Empleado,7000000,500000,113514,842.0,3,3,0.0,47538.176,57344.0,0.0,3,0,0,5270833.0,Creciente,0.9731476902961731,2026-07-23 13:39:54.167480
4,6000001,12,68,Empleado,5900000,2800000,469820,852.0,4,1,0.0,59057.92,60057.0,0.0,1,0,1,5900287.0,Estable,0.9017088413238525,2026-07-23 13:39:54.167480
9,3763631,9,52,Empleado,5000000,1500000,352332,852.0,7,6,0.0,190201.046,334.0,0.0,4,0,0,1517766.0,Creciente,0.8150743246078491,2026-07-23 13:39:54.167480
4,4281481,6,53,Independiente,6000000,800000,634814,810.0,3,6,0.0,358.336,352.0,0.0,1,0,0,908526.0,Estable,0.5576420426368713,2026-07-23 13:39:54.167480
4,2492400,12,21,Empleado,1500000,700000,195163,774.0,1,0,0.0,0.0,0.0,0.0,0,0,0,,,0.9246664047241211,2026-07-23 13:39:54.167480
4,1380002,6,55,Empleado,7000000,0,204682,786.0,5,16,0.0,173967.5,99410.0,0.0,2,0,2,,,0.8077746629714966,2026-07-23 13:39:54.167480
9,3298496,9,27,Independiente,3000000,2000000,312145,756.0,2,4,0.0,335.75,170.0,0.0,0,0,1,912121.0,Decreciente,0.41500747203826904,2026-07-23 13:39:54.167480
9,3363644,10,33,Independiente,5000000,1150000,285289,723.0,4,1,0.0,36491.868,66591.0,,1,0,3,,,0.786374032497406,2026-07-23 13:39:54.167480
4,5766618,6,47,Independiente,1700000,800000,857908,840.0,2,3,0.0,-26951.23,58210.0,0.0,1,1,0,533334.0,Estable,0.9372727274894714,2026-07-23 13:39:54.167480
4,4524001,8,60,Independiente,20000000,1500000,519028,817.0,2,3,0.0,890.52,1086.0,0.0,1,0,0,,,0.6334659457206726,2026-07-23 13:39:54.167480
9,2007816,10,40,Independiente,877803,228000,172715,774.0,8,5,0.0,10544.81,12065.0,0.0,4,0,3,1066006.0,Creciente,0.9619286060333252,2026-07-23 13:39:54.167480
9,1604401,2,32,Independiente,5000000,2000000,632696,768.0,2,4,0.0,22450.797,16893.0,0.0,0,1,1,30285.0,Creciente,0.5873380899429321,2026-07-23 13:39:54.167480
9,1498992,5,44,Empleado,5000000,2000000,243323,837.0,17,4,0.0,26187.15,349162.0,0.0,8,3,5,931394.0,Creciente,0.9579887986183167,2026-07-23 13:39:54.167480
4,480001,6,39,Empleado,6150000,3904000,72745,745.0,9,5,0.0,103112.166,72258.0,0.0,5,0,2,4254545.0,Creciente,0.8196821808815002,2026-07-23 13:39:54.167480
4,1440002,12,59,Independiente,3500000,1500000,112845,880.0,3,6,0.0,8495.76,4668.0,0.0,1,1,0,,,0.27801448106765747,2026-07-23 13:39:54.167480
4,1425539,6,36,Empleado,2041000,169000,219127,790.0,2,5,0.0,719.983,407.0,0.0,0,0,2,1982927.0,Creciente,0.9702754020690918,2026-07-23 13:39:54.167480
4,2376000,12,28,Empleado,1740000,203000,196784,810.0,5,3,0.0,-340.046,3178.0,0.0,1,0,2,2730689.0,Decreciente,0.9437724351882935,2026-07-23 13:39:54.167480
4,1795500,12,46,Empleado,1400000,700000,140945,825.0,1,1,0.0,0.0,0.0,0.0,0,0,1,1277272.0,Creciente,0.8496838808059692,2026-07-23 13:39:54.167480
4,2293201,12,67,Empleado,1000000,250000,180482,778.0,5,3,0.0,690.25,550.0,0.0,1,0,4,916148.0,Creciente,0.2851526141166687,2026-07-23 13:39:54.167480
4,788402,6,67,Empleado,2500000,500000,117019,842.0,3,1,0.0,0.0,0.0,0.0,2,0,0,,,0.9843834042549133,2026-07-23 13:39:54.167480
4,1764001,10,23,Empleado,1600000,50000,163650,775.0,4,9,0.0,5028.3,6660.0,0.0,1,0,1,1252888.0,Creciente,0.5812910199165344,2026-07-23 13:39:54.167480
4,2229120,6,23,Independiente,2308000,819000,343471,672.0,7,8,0.0,-1994.65,11398.0,0.0,2,0,4,1026666.0,Creciente,0.668328046798706,2026-07-23 13:39:54.167480
4,492482,6,63,Empleado,2706299,467000,73013,781.0,5,2,0.0,11547.896,6232.0,0.0,0,2,2,2646298.0,Creciente,0.9744616150856018,2026-07-23 13:39:54.167480
4,3072578,12,36,Empleado,6110000,4000000,241795,716.0,13,3,0.0,71545.938,40141.0,0.0,5,1,5,7569731.0,Decreciente,0.9194391369819641,2026-07-23 13:39:54.167480
4,956820,6,32,Independiente,2500000,1000000,142017,780.0,4,3,0.0,-163.746,827.0,0.0,2,0,2,923771.0,Creciente,0.6677201390266418,2026-07-23 13:39:54.167480
4,2702102,12,28,Empleado,1200000,600000,212289,777.0,1,2,0.0,2209.432,1208.0,0.0,1,0,0,1073813.0,Creciente,0.9679082036018372,2026-07-23 13:39:54.167480
